source_key,reference_id,scrape_status,scrape_acceptance_status,source_publication_type,lost_reasons,warning_reasons,listing_url,title,price,area_sqm,city,photo_count_remote,photo_count_local,next_scrape_action
property_bg,property.bg:6daa894f368f,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""description_too_short""]",[],https://www.property.bg/property-76921-office-in-sofia/,Office in Sofia,174.0,29.0,Sofia,30,30,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:71b1f3578e3d,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_house_area_too_large""]","[""thin_description""]",https://www.property.bg/property-135574-investment-plot-with-incredible-sea-view-in-the-village-of-emona-nessebar/,"Investment plot with incredible sea view in the village of Emona, Nessebar",613830.0,20461.0,Emona,9,9,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:75b58e9330e6,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""description_too_short""]",[],https://www.property.bg/property-139214-house-for-sale/,House for sale,585900.0,279.0,Gara Elin Pelin,21,21,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:7da403b05cfc,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-138683-two-bedroom-apartment-with-two-terraces-in-a-modern-new-building-in-quotlyulin-5quot-district/,"Two-bedroom apartment with two terraces in a modern new building in ""Lyulin 5"" district",193600.0,9000.0,Sofia,21,21,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:7ecafa4b1ddc,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""description_too_short""]",[],https://www.property.bg/property-137691-property-for-sale-in-vidin/,Property for sale in Vidin,565000.0,206.47,St. Constantine and Elena,27,27,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:8a6fd16445bc,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-90952-hotel/,Property.bg,700000.0,1310.0,Apriltsi,210,210,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:a375eb327387,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""description_too_short""]",[],https://www.property.bg/property-72803-development-land-for-production-activity/,Development land for production activity,120000.0,8968.0,Dunavtsi,18,18,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:a731a3c7c81d,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""description_too_short""]",[],https://www.property.bg/property-132752-2-bedroom-apartment/,2-bedroom apartment to rent in Sofia,1390.0,132.0,Sofia,39,39,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:bb14d9e590d0,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]","[""thin_description""]",https://www.property.bg/property-109554-prestigious-office-for-rent-in-the-city-class-a/,"Prestigious office for rent in the city, class A",11940.0,1194.0,Sofia,24,24,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
property_bg,property.bg:be9bef3c9ee4,LOST,not_scraped_rescrape_required,single_unit_candidate,"[""suspicious_unit_area_too_large""]",[],https://www.property.bg/property-131032--industrial-benchmark-in-karlovo-multifunctional-building-1300-sq-m-with-offices-and-a-residential-area/,Industrial benchmark in Karlovo: Multifunctional building (1300 sq m) with offices and a residential area,4000.0,1300.0,Karlovo,36,36,Refetch detail page; parse dataLayer plus labeled unit fields (RZP/ZP/total area) and classify development pages separately.
